Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,1000,0.9106529209621993,0.9458483754512635,0.9148264984227129,0.9755351681957186,0.9932203389830508,1.0
real,real,1000,1.0,0.972972972972973,0.9849624060150376,0.9797297297297297,0.9938271604938271,1.0
real,fake,1000,0.006734006734006734,0.030612244897959183,0.18243243243243243,0.0,0.0,0.4729241877256318
fake,real,1000,1.0,1.0,1.0,0.0,0.0,0.9925925925925926
fake,fake,1000,0.8754208754208754,0.9047619047619048,0.8682432432432432,0.8287671232876712,0.813953488372093,0.9314079422382672
real,real,1000,0.927007299270073,0.9136690647482014,0.9398496240601504,0.959731543624161,0.9411764705882353,1.0
real,fake,1000,0.7248322147651006,0.7774193548387097,0.7591973244147158,0.8859934853420195,0.5921985815602837,0.8552631578947368
fake,real,1000,0.9343065693430657,0.7985611510791367,0.8270676691729323,0.9731543624161074,0.9941176470588236,1.0
fake,fake,1000,0.9161073825503355,0.9129032258064517,0.9264214046822743,0.9706840390879479,0.9680851063829787,1.0
real,real,1000,0.993103448275862,0.8980891719745223,0.946969696969697,0.9645390070921985,0.9741935483870968,1.0
real,fake,1000,0.0,0.07342657342657342,0.6564625850340136,0.0,0.0,0.6655948553054662
fake,real,1000,0.0,0.9171974522292994,0.9924242424242424,0.0,0.0,1.0
fake,fake,1000,0.9333333333333333,0.9545454545454546,0.8809523809523809,0.978125,0.9653979238754326,1.0
real,real,1000,0.9761904761904762,0.8947368421052632,0.9576271186440678,0.9933774834437086,0.9254658385093167,1.0
real,fake,1000,0.31986531986531985,0.33121019108280253,0.38436482084690554,0.7037037037037037,0.5668789808917197,0.7011070110701108
fake,real,1000,0.9107142857142857,0.8345864661654135,0.8728813559322034,0.9668874172185431,0.968944099378882,1.0
fake,fake,1000,0.8821548821548821,0.8471337579617835,0.8762214983713354,0.9595959595959596,0.9394904458598726,1.0
real,real,1000,0.9591836734693877,0.9548872180451128,0.9426229508196722,0.9932885906040269,0.9540229885057471,1.0
real,fake,1000,0.7557755775577558,0.91,0.9040590405904059,0.9496644295302014,0.8543046357615894,1.0
fake,real,1000,0.9523809523809523,0.9097744360902256,0.8114754098360656,0.959731543624161,0.9942528735632183,1.0
fake,fake,1000,0.976897689768977,0.98,0.9372693726937269,0.9899328859060402,0.9635761589403974,1.0
real,real,1000,0.95625,0.9629629629629629,0.9017857142857143,0.9881656804733728,0.9671052631578947,1.0
real,fake,1000,0.7916666666666666,0.07407407407407407,0.540453074433657,0.4452054794520548,0.4565916398713826,0.7862318840579711
fake,real,1000,1.0,0.2814814814814815,0.9464285714285714,0.834319526627219,0.993421052631579,1.0
fake,fake,1000,0.9826388888888888,0.9382716049382716,0.9741100323624595,1.0,0.9292604501607717,0.9891304347826086
real,real,1000,0.9664429530201343,0.9328358208955224,0.9603174603174603,0.9473684210526315,0.9822485207100592,1.0
real,fake,1000,0.6292517006802721,0.1054421768707483,0.4565916398713826,0.7903225806451613,0.8109965635738832,0.8166666666666667
fake,real,1000,0.959731543624161,0.27611940298507465,0.8888888888888888,0.5460526315789473,0.9940828402366864,1.0
fake,fake,1000,0.9795918367346939,0.9523809523809523,0.9485530546623794,0.9741935483870968,0.993127147766323,1.0
real,real,1000,0.9444444444444444,0.920863309352518,0.9145299145299145,0.9594594594594594,0.9580838323353293,1.0
real,fake,1000,0.7037037037037037,0.6644951140065146,0.4738675958188153,0.7517006802721088,0.5887850467289719,0.8095238095238095
fake,real,1000,0.9753086419753086,0.9568345323741008,0.905982905982906,1.0,0.9820359281437125,1.0
fake,fake,1000,0.9225589225589226,0.8534201954397395,0.8397212543554007,1.0,0.9875389408099688,1.0
real,real,1000,0.9864864864864865,0.9407407407407408,0.95,0.9583333333333334,0.9700598802395209,1.0
real,fake,1000,0.7727272727272727,0.8827361563517915,0.8576388888888888,0.9078947368421053,0.87248322147651,1.0
fake,real,1000,0.9324324324324325,0.8518518518518519,0.825,0.8958333333333334,0.9880239520958084,1.0
fake,fake,1000,0.958041958041958,0.9511400651465798,0.9305555555555556,0.9671052631578947,0.9765100671140939,1.0
real,real,1000,0.9820359281437125,0.9782608695652174,0.9457364341085271,0.9370629370629371,0.9760479041916168,1.0
real,fake,1000,0.7724137931034483,0.8619528619528619,0.8918918918918919,0.9865319865319865,0.8653846153846154,1.0
fake,real,1000,0.9281437125748503,0.8333333333333334,0.7829457364341085,0.951048951048951,1.0,1.0
fake,fake,1000,0.9275862068965517,0.9292929292929293,0.9459459459459459,0.9730639730639731,0.9647435897435898,1.0
real,real,1000,0.9930555555555556,0.9815950920245399,0.9375,0.9559748427672956,0.9784172661870504,1.0
real,fake,1000,0.6755852842809364,0.13504823151125403,0.3333333333333333,0.2542955326460481,0.9245901639344263,1.0
fake,real,1000,1.0,0.558282208588957,0.0078125,0.0880503144654088,1.0,1.0
fake,fake,1000,0.9933110367892977,0.9453376205787781,0.9797979797979798,0.993127147766323,0.9868852459016394,1.0
