Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
real,fake,10000,0.8416666666666667,0.98,0.6005555555555555,0.69,0.9794444444444445,0.7605555555555555
fake,real,10000,0.8192090395480226,0.6937853107344633,0.8745762711864407,0.8677966101694915,0.8621468926553673,1.0
fake,fake,10000,0.9966666666666667,0.9994444444444445,0.9983333333333333,0.9911111111111112,0.9833333333333333,0.9994444444444445
real,real,10000,0.9288135593220339,0.903954802259887,0.8926553672316384,0.8587570621468926,0.8836158192090395,1.0
real,fake,10000,0.8844444444444445,0.8422222222222222,0.8444444444444444,0.8388888888888889,0.8672222222222222,0.9972222222222222
fake,real,10000,0.8338983050847457,0.8700564971751412,0.8937853107344633,0.8214689265536723,0.8621468926553673,1.0
fake,fake,10000,0.8822222222222222,0.8777777777777778,0.8961111111111111,0.855,0.8761111111111111,0.9966666666666667
real,real,10000,0.9536723163841808,0.9141242937853107,0.9005649717514125,0.848587570621469,0.8949152542372881,1.0
real,fake,10000,0.8788888888888889,0.8461111111111111,0.8511111111111112,0.8355555555555556,0.8866666666666667,0.9983333333333333
fake,real,10000,0.8463276836158192,0.8259887005649718,0.8949152542372881,0.8463276836158192,0.8655367231638418,1.0
fake,fake,10000,0.8761111111111111,0.8533333333333334,0.89,0.8577777777777778,0.8966666666666666,0.9988888888888889
real,real,10000,0.9367231638418079,0.9502824858757062,0.9401129943502825,0.888135593220339,0.9231638418079096,1.0
real,fake,10000,0.975,0.7811111111111111,0.9661111111111111,0.8594444444444445,0.8711111111111111,0.8772222222222222
fake,real,10000,0.8067796610169492,0.8757062146892656,0.9084745762711864,0.8372881355932204,0.8689265536723164,1.0
fake,fake,10000,0.9761111111111112,0.9933333333333333,0.9805555555555555,0.9227777777777778,0.9222222222222223,0.9972222222222222
real,real,10000,0.8601694915254238,0.844632768361582,0.7796610169491526,0.846045197740113,0.8771186440677966,1.0
real,fake,10000,0.7583333333333333,0.7683333333333333,0.8,0.8183333333333334,0.8566666666666667,0.9983333333333333
fake,real,10000,0.7259887005649718,0.7175141242937854,0.7641242937853108,0.8432203389830508,0.8418079096045198,1.0
fake,fake,10000,0.7688888888888888,0.6955555555555556,0.765,0.8394444444444444,0.8555555555555555,0.9988888888888889
real,real,10000,0.9477401129943502,0.9279661016949152,0.940677966101695,0.8248587570621468,0.8954802259887006,1.0
real,fake,10000,0.8227777777777778,0.8361111111111111,0.8044444444444444,0.8083333333333333,0.8383333333333334,0.6033333333333334
fake,real,10000,0.153954802259887,0.2669491525423729,0.8432203389830508,0.8361581920903954,0.1864406779661017,0.1906779661016949
fake,fake,10000,0.49777777777777776,0.5205555555555555,0.5711111111111111,0.5572222222222222,0.5077777777777778,0.4822222222222222
real,real,10000,0.942090395480226,0.9279661016949152,0.9307909604519774,0.826271186440678,0.8714689265536724,1.0
real,fake,10000,0.7916666666666666,0.8311111111111111,0.8138888888888889,0.8005555555555556,0.8366666666666667,0.6227777777777778
fake,real,10000,0.730225988700565,0.8248587570621468,0.9477401129943502,0.844632768361582,0.1864406779661017,0.8192090395480226
fake,fake,10000,0.48777777777777775,0.5244444444444445,0.5405555555555556,0.5116666666666667,0.49444444444444446,0.5322222222222223
real,real,10000,0.9505649717514124,0.9463276836158192,0.922316384180791,0.8403954802259888,0.8728813559322034,1.0
real,fake,10000,0.7994444444444444,0.7988888888888889,0.7772222222222223,0.8288888888888889,0.83,0.5961111111111111
fake,real,10000,0.844632768361582,0.8559322033898306,0.13135593220338984,0.1765536723163842,0.18361581920903955,0.7909604519774012
fake,fake,10000,0.5416666666666666,0.4961111111111111,0.5083333333333333,0.4922222222222222,0.5272222222222223,0.5033333333333333
real,real,10000,0.9392655367231638,0.9152542372881356,0.9322033898305084,0.8418079096045198,0.8714689265536724,1.0
real,fake,10000,0.8627777777777778,0.8605555555555555,0.8738888888888889,0.8294444444444444,0.8811111111111111,0.9977777777777778
fake,real,10000,0.8629943502824858,0.8757062146892656,0.8926553672316384,0.8149717514124294,0.8403954802259888,1.0
fake,fake,10000,0.8844444444444445,0.8694444444444445,0.8938888888888888,0.8505555555555555,0.8922222222222222,0.9994444444444445
real,real,10000,0.9180790960451978,0.943502824858757,0.9307909604519774,0.8418079096045198,0.8983050847457628,1.0
real,fake,10000,0.7688888888888888,0.8255555555555556,0.8077777777777778,0.8272222222222222,0.8372222222222222,0.6261111111111111
fake,real,10000,0.18361581920903955,0.8375706214689266,0.9449152542372882,0.2711864406779661,0.827683615819209,0.3022598870056497
fake,fake,10000,0.49277777777777776,0.5105555555555555,0.5294444444444445,0.5022222222222222,0.5355555555555556,0.5088888888888888
real,real,10000,0.9279661016949152,0.9350282485875706,0.9576271186440678,0.826271186440678,0.8997175141242938,1.0
real,fake,10000,0.8227777777777778,0.8338888888888889,0.8066666666666666,0.8361111111111111,0.8161111111111111,0.5938888888888889
fake,real,10000,0.8206214689265536,0.1596045197740113,0.9519774011299436,0.1497175141242938,0.806497175141243,0.18220338983050846
fake,fake,10000,0.535,0.53,0.5133333333333333,0.5044444444444445,0.5133333333333333,0.49666666666666665
real,real,10000,0.9576271186440678,0.9322033898305084,0.9505649717514124,0.8601694915254238,0.882768361581921,1.0
real,fake,10000,0.815,0.8305555555555556,0.6866666666666666,0.8133333333333334,0.8322222222222222,0.5572222222222222
fake,real,10000,0.8305084745762712,0.8403954802259888,0.1426553672316384,0.1751412429378531,0.15254237288135594,0.3234463276836158
fake,fake,10000,0.49444444444444446,0.5372222222222223,0.4961111111111111,0.5188888888888888,0.5183333333333333,0.5111111111111111
real,real,10000,0.9533898305084746,0.9392655367231638,0.9364406779661016,0.8389830508474576,0.8898305084745762,1.0
real,fake,10000,0.8044444444444444,0.835,0.7911111111111111,0.8077777777777778,0.8338888888888889,0.5911111111111111
fake,real,10000,0.826271186440678,0.8319209039548022,0.9533898305084746,0.15254237288135594,0.18220338983050846,0.17796610169491525
fake,fake,10000,0.48388888888888887,0.5211111111111111,0.5261111111111111,0.515,0.5077777777777778,0.5277777777777778
real,real,10000,0.9180790960451978,0.9533898305084746,0.9477401129943502,0.8333333333333334,0.8799435028248588,1.0
real,fake,10000,0.8016666666666666,0.8461111111111111,0.7872222222222223,0.8172222222222222,0.8394444444444444,0.6038888888888889
fake,real,10000,0.8333333333333334,0.1652542372881356,0.14124293785310735,0.8234463276836158,0.8177966101694916,0.16807909604519775
fake,fake,10000,0.4955555555555556,0.5183333333333333,0.47555555555555556,0.4888888888888889,0.56,0.5033333333333333
real,real,10000,0.9336158192090396,0.9378531073446328,0.9378531073446328,0.865819209039548,0.8968926553672316,1.0
real,fake,10000,0.8116666666666666,0.8277777777777777,0.7438888888888889,0.8194444444444444,0.8327777777777777,0.5944444444444444
fake,real,10000,0.20056497175141244,0.1694915254237288,0.9533898305084746,0.8347457627118644,0.1596045197740113,0.826271186440678
fake,fake,10000,0.5111111111111111,0.48944444444444446,0.5027777777777778,0.5266666666666666,0.5077777777777778,0.5311111111111111
real,real,10000,0.9350282485875706,0.9449152542372882,0.9378531073446328,0.8488700564971752,0.882768361581921,1.0
real,fake,10000,0.9361111111111111,0.8988888888888888,0.9283333333333333,0.8438888888888889,0.8655555555555555,0.9994444444444445
fake,real,10000,0.865819209039548,0.9209039548022598,0.9194915254237288,0.8432203389830508,0.867231638418079,1.0
fake,fake,10000,0.9616666666666667,0.9427777777777778,0.9538888888888889,0.8977777777777778,0.8966666666666666,1.0
real,real,10000,0.9463276836158192,0.9364406779661016,0.9392655367231638,0.865819209039548,0.8742937853107344,1.0
real,fake,10000,0.9227777777777778,0.91,0.9355555555555556,0.825,0.8633333333333333,0.99
fake,real,10000,0.884180790960452,0.9067796610169492,0.9392655367231638,0.8192090395480226,0.8629943502824858,1.0
fake,fake,10000,0.9288888888888889,0.9177777777777778,0.9655555555555555,0.8794444444444445,0.8888888888888888,0.9988888888888889
real,real,10000,0.9350282485875706,0.9279661016949152,0.9463276836158192,0.8403954802259888,0.8898305084745762,1.0
real,fake,10000,0.9238888888888889,0.9205555555555556,0.9227777777777778,0.845,0.8694444444444445,0.9983333333333333
fake,real,10000,0.9138418079096046,0.902542372881356,0.9491525423728814,0.826271186440678,0.8531073446327684,1.0
fake,fake,10000,0.9677777777777777,0.9383333333333334,0.9594444444444444,0.8855555555555555,0.8916666666666667,0.9994444444444445
real,real,10000,0.827683615819209,0.8615819209039548,0.8050847457627118,0.8629943502824858,0.8983050847457628,1.0
real,fake,10000,0.8222222222222222,0.85,0.7972222222222223,0.8205555555555556,0.8583333333333333,0.9972222222222222
fake,real,10000,0.7754237288135594,0.8234463276836158,0.7824858757062146,0.8248587570621468,0.8686440677966102,1.0
fake,fake,10000,0.8122222222222222,0.8366666666666667,0.8094444444444444,0.8311111111111111,0.8616666666666667,0.9988888888888889
real,real,10000,0.844632768361582,0.8813559322033898,0.8135593220338984,0.8714689265536724,0.8884180790960452,1.0
real,fake,10000,0.8138888888888889,0.845,0.8305555555555556,0.8244444444444444,0.8666666666666667,0.9766666666666667
fake,real,10000,0.7754237288135594,0.8432203389830508,0.7937853107344632,0.8375706214689266,0.847457627118644,1.0
fake,fake,10000,0.7922222222222223,0.8472222222222222,0.8216666666666667,0.8311111111111111,0.8572222222222222,1.0
real,real,10000,0.9378531073446328,0.9392655367231638,0.9562146892655368,0.8587570621468926,0.8799435028248588,1.0
real,fake,10000,0.9233333333333333,0.8588888888888889,0.925,0.5955555555555555,0.9894444444444445,0.8527777777777777
fake,real,10000,0.7853107344632768,0.8418079096045198,0.9011299435028248,0.8418079096045198,0.8418079096045198,1.0
fake,fake,10000,0.9761111111111112,1.0,0.9694444444444444,0.9955555555555555,1.0,1.0
real,real,10000,0.9731638418079096,0.940677966101695,0.940677966101695,0.8531073446327684,0.903954802259887,1.0
real,fake,10000,0.8372222222222222,0.8294444444444444,0.6838888888888889,0.8022222222222222,0.8316666666666667,0.4855555555555556
fake,real,10000,0.192090395480226,0.8418079096045198,0.8813559322033898,0.8361581920903954,0.17231638418079095,0.19491525423728814
fake,fake,10000,0.8705555555555555,0.93,0.8944444444444445,0.9055555555555556,0.9122222222222223,0.9627777777777777
real,real,10000,0.9745762711864406,0.9646892655367232,0.9378531073446328,0.847457627118644,0.9138418079096046,1.0
real,fake,10000,0.8083333333333333,0.8338888888888889,0.7066666666666667,0.8033333333333333,0.8322222222222222,0.4855555555555556
fake,real,10000,0.1765536723163842,0.8206214689265536,0.8771186440677966,0.844632768361582,0.1850282485875706,0.1807909604519774
fake,fake,10000,0.9016666666666666,0.93,0.8916666666666667,0.915,0.9172222222222223,0.9622222222222222
real,real,10000,0.9590395480225988,0.9703389830508474,0.9675141242937854,0.8375706214689266,0.9096045197740112,1.0
real,fake,10000,0.9675141242937854,0.9675141242937854,0.9774011299435028,0.8587570621468926,0.9138418079096046,1.0
fake,real,10000,0.9717514124293786,0.9661016949152542,0.9675141242937854,0.8587570621468926,0.9180790960451978,1.0
fake,fake,10000,0.9717514124293786,0.9491525423728814,0.963276836158192,0.8403954802259888,0.9011299435028248,1.0
real,real,10000,0.9814814814814815,0.9444444444444444,0.9481481481481482
real,fake,10000,0.5925925925925926,0.7111111111111111,0.5703703703703704
fake,real,10000,0.662962962962963,0.662962962962963,0.32592592592592595
fake,fake,10000,1.0,0.9888888888888889,0.9740740740740741
real,real,10000,0.9055555555555556,0.9092592592592592,0.9185185185185185,0.8537037037037037,0.9037037037037037,1.0
real,fake,10000,0.8481481481481481,0.8666666666666667,0.8685185185185185,0.8462962962962963,0.8722222222222222,1.0
fake,real,10000,0.8277777777777777,0.8722222222222222,0.8685185185185185,0.8407407407407408,0.8814814814814815,1.0
fake,fake,10000,0.8240740740740741,0.8777777777777778,0.8833333333333333,0.8444444444444444,0.8685185185185185,1.0
